0.975
1	6513.5
2	6513.5
3	6513.5
4	6513.5
5	6492.72
6	6492.72
7	6492.72
8	6492.72
9	6492.72
10	6492.72
11	6485.36
12	6485.36
13	6485.36
14	6485.36
15	6485.36
16	6485.36
17	6449.81
18	6449.81
19	6449.81
20	6449.81
21	6449.81
22	6449.81
23	6449.81
24	6449.81
25	6449.81
26	6449.81
27	6449.81
28	6449.81
29	6446.7
30	6436.76
31	6436.76
32	6436.76
33	6429.06
34	6429.06
35	6404.8
36	6404.8
37	6404.8
38	6404.8
39	6404.8
40	6404.8
41	6402.46
42	6402.46
43	6402.46
44	6392.13
45	6392.13
46	6386.93
47	6369.75
48	6369.75
49	6369.75
50	6369.75
51	6369.75
52	6369.75
53	6356.79
54	6347.09
55	6347.09
56	6347.09
57	6339.06
58	6339.06
59	6331.9
60	6331.9
61	6326.16
62	6294.86
63	6294.86
64	6294.86
65	6294.86
66	6294.86
67	6294.86
68	6294.86
69	6294.86
70	6294.86
71	6294.86
72	6294.86
73	6294.86
74	6294.86
75	6294.86
76	6294.86
77	6294.86
78	6294.86
79	6294.86
80	6294.86
81	6294.86
82	6289.76
83	6289.76
84	6289.76
85	6289.76
86	6289.76
87	6285.74
88	6285.74
89	6285.74
90	6285.74
91	6285.74
92	6285.74
93	6282.2
94	6282.2
95	6282.2
96	6282.2
97	6282.2
98	6279.28
99	6279.11
100	6279.11
6279.11


1	6546.41
2	6546.41
3	6546.41
4	6544.84
5	6544.84
6	6544.84
7	6544.84
8	6544.84
9	6544.84
10	6525.67
11	6525.67
12	6525.67
13	6525.67
14	6525.67
15	6525.67
16	6510.56
17	6510.56
18	6480.27
19	6480.27
20	6480.27
21	6480.27
22	6480.27
23	6472.5
24	6471.35
25	6471.35
26	6471.35
27	6471.35
28	6469.23
29	6469.23
30	6469.23
31	6431.73
32	6415.33
33	6415.33
34	6415.33
35	6412.44
36	6412.44
37	6412.44
38	6398.93
39	6398.93
40	6398.93
41	6398.93
42	6398.93
43	6395.76
44	6395.76
45	6384.95
46	6384.95
47	6373.54
48	6373.54
49	6373.54
50	6373.54
51	6373.54
52	6373.54
53	6373.54
54	6373.54
55	6373.54
56	6373.54
57	6361.41
58	6361.41
59	6361.41
60	6361.41
61	6361.41
62	6361.41
63	6354.25
64	6354.25
65	6346.23
66	6342
67	6342
68	6334.8
69	6334.8
70	6334.8
71	6334.8
72	6334.8
73	6319.33
74	6315.91
75	6315.91
76	6315.91
77	6315.91
78	6315.91
79	6315.91
80	6315.91
81	6313.9
82	6313.9
83	6306.74
84	6306.74
85	6306.74
86	6306.74
87	6306.74
88	6298.67
89	6298.67
90	6298.67
91	6287.03
92	6287.03
93	6287.03
94	6275.46
95	6275.46
96	6275.46
97	6275.46
98	6275.46
99	6275.46
100	6275.46
6275.46


1	6522.72
2	6522.72
3	6522.72
4	6522.72
5	6470.88
6	6470.88
7	6470.88
8	6470.88
9	6470.88
10	6470.88
11	6470.88
12	6470.88
13	6470.88
14	6470.88
15	6470.88
16	6470.88
17	6470.88
18	6470.88
19	6448.9
20	6448.9
21	6448.9
22	6448.9
23	6448.9
24	6448.9
25	6448.9
26	6448.9
27	6448.9
28	6448.9
29	6448.12
30	6448.12
31	6443.86
32	6443.86
33	6433.28
34	6433.28
35	6433.28
36	6404.21
37	6404.21
38	6393.34
39	6368.95
40	6368.95
41	6368.95
42	6368.95
43	6368.95
44	6368.95
45	6368.95
46	6368.95
47	6368.95
48	6352.03
49	6352.03
50	6352.03
51	6352.03
52	6352.03
53	6352.03
54	6339.27
55	6339.27
56	6334.77
57	6334.77
58	6334.77
59	6334.77
60	6334.77
61	6334.77
