iteration	particle_num	MCS_value	fitness_value	original_fitness_value
27	78	0.951	6245.34	6245.34
27	79	0.932	7579.24	6259.63
28	0	0.937	7168.58	6245.87
28	1	0.955	6252.82	6252.82
28	2	0.943	6727.57	6247.97
28	3	0.952	6246.27	6246.27
28	4	0.932	7565.13	6247.98
28	5	0.94	6944.36	6247.05
28	6	0.932	7569.17	6251.32
28	7	0.955	6257.61	6257.61
28	8	0.96	6252.32	6252.32
28	9	0.942	6807.04	6255.06
28	10	0.945	6584.17	6245.73
28	11	0.956	6256.81	6256.81
28	12	0.948	6389.97	6256.71
28	13	0.931	7643.99	6245.69
28	14	0.935	7322.57	6245.16
28	15	0.948	6382.85	6249.74
28	16	0.935	7323.72	6246.14
28	17	0.94	6941.86	6244.8
28	18	0.944	6652.62	6244.2
28	19	0.949	6316.49	6250.31
28	20	0.943	6721.11	6241.98
28	21	0.942	6796.25	6245.14
28	22	0.942	6799.88	6248.48
28	23	0.943	6724.49	6245.11
28	24	0.942	6816	6263.29
28	25	0.933	7479.08	6243.5
28	26	0.938	7104.06	6256.03
28	27	0.948	6397.53	6264.12
28	28	0.95	6256.14	6256.14
28	29	0.943	6733.35	6253.34
28	30	0.936	7245.61	6245.93
28	31	0.935	7322.71	6245.28
28	32	0.941	6880.48	6255.74
28	33	0.948	6381.83	6248.74
28	34	0.945	6580.12	6241.88
28	35	0.948	6383.11	6249.99
28	36	0.937	7163.97	6241.85
28	37	0.938	7094.34	6247.47
28	38	0.94	6943.94	6246.67
28	39	0.951	6242.24	6242.24
28	40	0.942	6807.06	6255.07
28	41	0.932	7563.58	6246.69
28	42	0.957	6243.61	6243.61
28	43	0.936	7258.17	6256.76
28	44	0.939	7023.37	6251.23
28	45	0.949	6309.6	6243.5
28	46	0.948	6380.85	6247.78
28	47	0.935	7324.08	6246.44
28	48	0.944	6658.68	6249.89
28	49	0.946	6523.34	6253.82
28	50	0.934	7409.68	6252.19
28	51	0.958	6245.31	6245.31
28	52	0.953	6249.5	6249.5
28	53	0.928	7897.03	6247.52
28	54	0.94	6941.67	6244.63
28	55	0.95	6245.59	6245.59
28	56	0.946	6520.64	6251.23
28	57	0.949	6319.42	6253.21
28	58	0.948	6378.52	6245.5
28	59	0.948	6382.44	6249.33
28	60	0.945	6587.56	6248.94
28	61	0.952	6251.43	6251.43
28	62	0.921	8516.01	6245.92
28	63	0.928	7889.64	6241.67
28	64	0.94	6947.94	6250.26
28	65	0.939	7037.6	6263.89
28	66	0.934	7414.99	6256.67
28	67	0.94	6938.86	6242.1
28	68	0.945	6583.11	6244.73
28	69	0.945	6588.09	6249.45
28	70	0.937	7168.09	6245.44
28	71	0.95	6253.24	6253.24
28	72	0.931	7659.01	6257.97
28	73	0.931	7641.11	6243.35
28	74	0.939	7017.98	6246.43
28	75	0.94	6947	6249.43
28	76	0.94	6950.89	6252.92
28	77	0.956	6255.34	6255.34
28	78	0.945	6583.48	6245.08
28	79	0.945	6600.51	6261.22
29	0	0.951	6243.18	6243.18
29	1	0.946	6520	6250.62
29	2	0.957	6251.64	6251.64
29	3	0.932	7559.99	6243.74
29	4	0.942	6798.65	6247.35
29	5	0.935	7331.11	6252.45
29	6	0.948	6384.58	6251.44
29	7	0.942	6803.05	6251.39
29	8	0.94	6942.56	6245.43
29	9	0.943	6733.81	6253.77
29	10	0.935	7322.04	6244.71
29	11	0.954	6252.15	6252.15
29	12	0.941	6874.34	6250.16
29	13	0.941	6867.59	6244.02
29	14	0.936	7244.08	6244.62
29	15	0.931	7644.78	6246.34
29	16	0.94	6944.41	6247.09
29	17	0.928	7893.92	6245.06
29	18	0.938	7090.78	6244.34
29	19	0.949	6316.66	6250.48
29	20	0.941	6867.07	6243.56
29	21	0.933	7481.5	6245.53
29	22	0.941	6873.75	6249.62
29	23	0.938	7088.19	6242.06
29	24	0.94	6958.87	6260.1
29	25	0.954	6243.2	6243.2
29	26	0.951	6254.03	6254.03
29	27	0.941	6885.86	6260.63
29	28	0.953	6248.77	6248.77
29	29	0.943	6729.02	6249.32
29	30	0.946	6513.87	6244.74
29	31	0.945	6582.94	6244.56
29	32	0.943	6736.46	6256.23
29	33	0.926	8070.23	6248.27
29	34	0.937	7162.85	6240.88
29	35	0.947	6445.6	6244.92
29	36	0.936	7240.61	6241.63
29	37	0.943	6725.86	6246.39
29	38	0.946	6519.9	6250.52
29	39	0.945	6579.14	6240.96
29	40	0.956	6257.06	6257.06
29	41	0.945	6588.73	6250.05
29	42	0.933	7481.24	6245.31
29	43	0.954	6258.69	6258.69
29	44	0.933	7483.73	6247.39
29	45	0.941	6868.11	6244.49
29	46	0.951	6246.46	6246.46
29	47	0.941	6872.18	6248.2
29	48	0.942	6804.17	6252.42
29	49	0.939	7028.49	6255.79
29	50	0.948	6385.95	6252.78
29	51	0.94	6940.23	6243.33
29	52	0.949	6310.36	6244.25
29	53	0.932	7560.87	6244.46
29	54	0.953	6247.38	6247.38
29	55	0.942	6795.76	6244.69
29	56	0.943	6726.87	6247.32
29	57	0.927	7987.49	6251.32
29	58	0.938	7094.48	6247.6
29	59	0.943	6729.7	6249.95
29	60	0.917	8894.29	6245.52
29	61	0.94	6945.09	6247.7
29	62	0.942	6796.63	6245.49
29	63	0.942	6795.8	6244.73
29	64	0.941	6873.88	6249.74
29	65	0.942	6816.92	6264.14
29	66	0.958	6257.03	6257.03
29	67	0.949	6307.1	6241.02
29	68	0.934	7401.61	6245.38
29	69	0.936	7250.3	6249.98
29	70	0.939	7021.5	6249.57
29	71	0.938	7095.93	6248.87
29	72	0.942	6810.5	6258.24
29	73	0.932	7557.21	6241.44
29	74	0.95	6247.95	6247.95
29	75	0.95	6252.5	6252.5
29	76	0.942	6803.79	6252.07
29	77	0.94	6942.41	6245.29
29	78	0.938	7089.88	6243.54
29	79	0.959	6254.68	6254.68
30	0	0.94	6937.35	6240.74
30	1	0.945	6586.72	6248.14
30	2	0.934	7405.71	6248.84
30	3	0.953	6243.07	6243.07
30	4	0.947	6450.25	6249.43
30	5	0.952	6256.38	6256.38
30	6	0.933	7490.2	6252.79
30	7	0.949	6311.15	6245.03
30	8	0.944	6651.49	6243.13
30	9	0.937	7177.87	6253.97
30	10	0.935	7322.32	6244.95
30	11	0.944	6655.3	6246.71
30	12	0.942	6799.39	6248.03
30	13	0.959	6244.83	6244.83
30	14	0.934	7400.17	6244.17
30	15	0.949	6311.1	6244.98
30	16	0.95	6249.56	6249.56
30	17	0.934	7402.05	6245.75
30	18	0.95	6245.81	6245.81
30	19	0.938	7094.71	6247.8
30	20	0.945	6584	6245.56
30	21	0.936	7247.49	6247.56
30	22	0.948	6383.04	6249.93
30	23	0.96	6243.15	6243.15
30	24	0.946	6524.5	6254.93
30	25	0.957	6242.91	6242.91
30	26	0.943	6727.58	6247.98
30	27	0.95	6256.94	6256.94
30	28	0.947	6442.44	6241.86
30	29	0.952	6247.51	6247.51
30	30	0.942	6794.99	6243.98
30	31	0.947	6447.81	6247.06
30	32	0.942	6807.39	6255.38
30	33	0.949	6313.46	6247.31
30	34	0.938	7089.15	6242.9
30	35	0.953	6246.48	6246.48
30	36	0.945	6581.28	6242.98
30	37	0.932	7562.01	6245.4
30	38	0.941	6877.69	6253.21
30	39	0.944	6649.58	6241.34
30	40	0.943	6731.97	6252.06
30	41	0.959	6252.94	6252.94
30	42	0.952	6244.62	6244.62
30	43	0.943	6730.7	6250.88
30	44	0.948	6378.98	6245.96
30	45	0.936	7247.7	6247.73
30	46	0.941	6867.18	6243.65
30	47	0.942	6799.46	6248.09
30	48	0.945	6590.87	6252.08
30	49	0.954	6254.52	6254.52
30	50	0.946	6521.66	6252.21
30	51	0.953	6242.44	6242.44
30	52	0.939	7011.72	6240.86
30	53	0.948	6375.93	6242.96
30	54	0.933	7483.43	6247.14
30	55	0.938	7090.64	6244.21
30	56	0.939	7021.39	6249.47
30	57	0.952	6248.16	6248.16
30	58	0.932	7563.64	6246.74
30	59	0.941	6876.4	6252.04
30	60	0.94	6943	6245.82
30	61	0.932	7561.69	6245.14
30	62	0.941	6871.5	6247.58
30	63	0.936	7246.15	6246.4
30	64	0.941	6872.87	6248.82
30	65	0.94	6960.6	6261.65
30	66	0.944	6657.55	6248.83
30	67	0.94	6939.61	6242.78
30	68	0.943	6725.38	6245.94
30	69	0.932	7567.3	6249.77
30	70	0.94	6954.83	6256.46
30	71	0.951	6246.11	6246.11
30	72	0.946	6520.94	6251.52
30	73	0.96	6242.53	6242.53
30	74	0.946	6516.18	6246.95
30	75	0.952	6250.44	6250.44
30	76	0.945	6589.47	6250.76
30	77	0.941	6865.52	6242.14
30	78	0.948	6376.07	6243.1
30	79	0.932	7562.38	6245.71
31	0	0.941	6863.01	6239.86
31	1	0.943	6723.66	6244.34
31	2	0.935	7322.48	6245.09
31	3	0.933	7478.44	6242.97
31	4	0.957	6250.68	6250.68
31	5	0.943	6733.16	6253.17
31	6	0.948	6384.51	6251.37
31	7	0.939	7014.8	6243.6
31	8	0.932	7560.93	6244.51
31	9	0.945	6591.5	6252.69
31	10	0.943	6724.38	6245.01
31	11	0.95	6242.86	6242.86
31	12	0.949	6314.98	6248.82
31	13	0.937	7166.34	6243.92
31	14	0.935	7321.02	6243.84
31	15	0.944	6654.17	6245.65
31	16	0.948	6382.44	6249.34
31	17	0.944	6654.63	6246.08
31	18	0.936	7244.13	6244.66
31	19	0.939	7017.63	6246.12
31	20	0.943	6725.15	6245.72
31	21	0.943	6727.67	6248.07
31	22	0.946	6517.73	6248.44
31	23	0.95	6243.05	6243.05
31	24	0.949	6321.29	6255.07
31	25	0.942	6793.4	6242.53
31	26	0.955	6242.28	6242.28
31	27	0.956	6249.89	6249.89
31	28	0.941	6863.26	6240.09
31	29	0.934	7399.98	6244.01
31	30	0.93	7724.19	6243.76
31	31	0.945	6588.61	6249.94
31	32	0.957	6252.87	6252.87
31	33	0.957	6249.04	6249.04
31	34	0.959	6245.53	6245.53
31	35	0.936	7245.17	6245.56
31	36	0.954	6244.09	6244.09
31	37	0.937	7167.44	6244.88
31	38	0.949	6316.5	6250.32
31	39	0.932	7558.42	6242.44
31	40	0.954	6247.22	6247.22
31	41	0.937	7174.29	6250.84
31	42	0.946	6511.91	6242.86
31	43	0.923	8331.15	6244.33
31	44	0.937	7170.31	6247.38
31	45	0.945	6586.18	6247.63
31	46	0.946	6511.27	6242.25
31	47	0.953	6245.74	6245.74
31	48	0.94	6947.29	6249.68
31	49	0.948	6382.07	6248.97
31	50	0.943	6733.37	6253.36
31	51	0.942	6792.45	6241.65
31	52	0.94	6941.16	6244.17
31	53	0.946	6513.03	6243.93
31	54	0.942	6795.21	6244.18
31	55	0.943	6722.45	6243.21
31	56	0.947	6451.42	6250.56
31	57	0.95	6243.11	6243.11
31	58	0.934	7402.31	6245.97
31	59	0.953	6253.07	6253.07
31	60	0.939	7019.52	6247.8
31	61	0.936	7243.35	6243.99
31	62	0.938	7096.24	6249.14
31	63	0.945	6585.11	6246.62
31	64	0.93	7729.93	6248.4
31	65	0.941	6883.29	6258.3
31	66	0.936	7243.16	6243.82
31	67	0.94	6941.99	6244.91
31	68	0.944	6655.32	6246.73
31	69	0.954	6247.52	6247.52
31	70	0.955	6256.88	6256.88
31	71	0.941	6865.39	6242.02
31	72	0.943	6724.29	6244.93
31	73	0.926	8064.42	6243.77
31	74	0.955	6243.75	6243.75
31	75	0.943	6724.87	6245.46
31	76	0.948	6383.23	6250.11
31	77	0.935	7319.86	6242.85
31	78	0.946	6512.48	6243.41
31	79	0.953	6243.34	6243.34
32	0	0.947	6442.46	6241.88
32	1	0.944	6651.18	6242.85
32	2	0.931	7642.5	6244.48
32	3	0.943	6721.79	6242.6
32	4	0.95	6248.83	6248.83
32	5	0.94	6945.16	6247.76
32	6	0.942	6801.48	6249.95
32	7	0.937	7171.06	6248.04
32	8	0.938	7091.4	6244.88
32	9	0.944	6665.21	6256.01
32	10	0.952	6245.7	6245.7
32	11	0.932	7555.53	6240.05
32	12	0.952	6249.87	6249.87
32	13	0.941	6865.81	6242.4
32	14	0.96	6244.69	6244.69
32	15	0.961	6246.97	6246.97
32	16	0.935	7324.02	6246.4
32	17	0.957	6245.59	6245.59
32	18	0.95	6243	6243
32	19	0.941	6870.78	6246.93
32	20	0.946	6513.5	6244.39
32	21	0.936	7249.3	6249.11
32	22	0.935	7323.08	6245.6
32	23	0.933	7478.41	6242.95
32	24	0.946	6530.12	6260.32
32	25	0.946	6511.36	6242.34
32	26	0.93	7717.71	6238.52
32	27	0.951	6241.15	6241.15
32	28	0.93	7724.74	6244.21
32	29	0.946	6510.9	6241.89
32	30	0.952	6245.5	6245.5
32	31	0.952	6250.59	6250.59
32	32	0.946	6515.44	6246.25
32	33	0.941	6871.45	6247.53
32	34	0.936	7245.45	6245.8
32	35	0.94	6941.24	6244.24
32	36	0.938	7090.43	6244.03
32	37	0.931	7643.55	6245.34
32	38	0.937	7172.91	6249.64
32	39	0.927	7976.98	6243.09
32	40	0.942	6792.86	6242.03
32	41	0.949	6313.38	6247.23
32	42	0.946	6511.1	6242.09
32	43	0.933	7481.32	6245.38
32	44	0.949	6317.03	6250.84
32	45	0.934	7403.52	6246.99
32	46	0.938	7090.32	6243.94
32	47	0.949	6308.75	6242.65
32	48	0.945	6588.6	6249.93
32	49	0.943	6722.58	6243.34
32	50	0.94	6947.63	6249.99
32	51	0.948	6374.87	6241.92
32	52	0.942	6800.54	6249.08
32	53	0.938	7091.33	6244.82
32	54	0.934	7398.38	6242.66
32	55	0.937	7164.93	6242.69
32	56	0.947	6451.12	6250.27
32	57	0.94	6935.89	6239.42
32	58	0.949	6311.99	6245.86
32	59	0.957	6249.96	6249.96
32	60	0.943	6726.58	6247.05
32	61	0.945	6583.95	6245.52
32	62	0.947	6449.74	6248.94
32	63	0.933	7481.55	6245.57
32	64	0.942	6800.2	6248.77
32	65	0.947	6452.96	6252.05
32	66	0.947	6445.03	6244.37
32	67	0.941	6869.37	6245.64
32	68	0.949	6311.85	6245.72
32	69	0.94	6941.12	6244.13
32	70	0.95	6252.08	6252.08
32	71	0.935	7317.29	6240.66
32	72	0.94	6941.93	6244.86
32	73	0.95	6242.92	6242.92
32	74	0.949	6306.94	6240.86
32	75	0.946	6511.55	6242.52
32	76	0.95	6250.5	6250.5
32	77	0.939	7021.28	6249.37
32	78	0.938	7090.78	6244.34
32	79	0.931	7638.3	6241.05
33	0	0.945	6582.76	6244.39
33	1	0.951	6244.41	6244.41
33	2	0.948	6379.21	6246.18
33	3	0.947	6442.42	6241.84
33	4	0.933	7481.26	6245.32
33	5	0.95	6244.95	6244.95
33	6	0.942	6800.68	6249.21
33	7	0.95	6251.41	6251.41
33	8	0.949	6311.46	6245.34
33	9	0.956	6258.58	6258.58
33	10	0.935	7319.61	6242.63
33	11	0.949	6304.36	6238.31
33	12	0.943	6727.6	6248
33	13	0.928	7888.59	6240.84
33	14	0.93	7726.02	6245.24
33	15	0.947	6447.46	6246.73
33	16	0.941	6868.28	6244.65
33	17	0.93	7722.82	6242.66
33	18	0.933	7475.44	6240.47
33	19	0.948	6383.26	6250.15
33	20	0.939	7012.34	6241.41
33	21	0.94	6944.25	6246.95
33	22	0.952	6244.3	6244.3
33	23	0.943	6720.56	6241.46
33	24	0.941	6885.56	6260.36
33	25	0.933	7478.98	6243.42
33	26	0.938	7084.49	6238.79
33	27	0.937	7157.32	6236.06
33	28	0.953	6247.43	6247.43
33	29	0.939	7012.13	6241.22
33	30	0.944	6652.62	6244.2
33	31	0.95	6246.3	6246.3
33	32	0.944	6649.96	6241.7
33	33	0.933	7480.17	6244.42
33	34	0.952	6244.38	6244.38
33	35	0.93	7723.54	6243.24
33	36	0.944	6652.56	6244.14
33	37	0.949	6312.63	6246.5
33	38	0.944	6657.64	6248.9
33	39	0.941	6864.79	6241.48
33	40	0.936	7237.11	6238.61
33	41	0.932	7560.71	6244.33
33	42	0.947	6440.84	6240.31
33	43	0.944	6660.02	6251.14
33	44	0.945	6589.32	6250.61
33	45	0.94	6942.19	6245.1
33	46	0.935	7322.85	6245.4
33	47	0.944	6648.8	6240.61
33	48	0.942	6801.89	6250.32
33	49	0.947	6443.46	6242.85
33	50	0.942	6801.49	6249.96
33	51	0.945	6580.5	6242.25
33	52	0.942	6799.41	6248.05
33	53	0.939	7018.4	6246.8
33	54	0.948	6374.96	6242.02
33	55	0.941	6867.04	6243.52
33	56	0.944	6658.98	6250.17
33	57	0.934	7391.99	6237.26
33	58	0.94	6943.58	6246.35
33	59	0.924	8242.02	6244.78
33	60	0.936	7243.44	6244.06
33	61	0.936	7247.72	6247.75
33	62	0.945	6586.64	6248.07
33	63	0.955	6243.76	6243.76
33	64	0.948	6379.72	6246.68
33	65	0.947	6455.82	6254.82
33	66	0.939	7019.49	6247.77
33	67	0.944	6653.38	6244.91
33	68	0.945	6581.67	6243.36
33	69	0.937	7162.77	6240.81
33	70	0.953	6244.35	6244.35
33	71	0.95	6241.74	6241.74
33	72	0.95	6252.78	6252.78
33	73	0.938	7087.06	6241.06
33	74	0.949	6305.64	6239.58
33	75	0.944	6653.98	6245.48
33	76	0.935	7324.73	6247
33	77	0.961	6256.53	6256.53
33	78	0.95	6243.89	6243.89
33	79	0.929	7801.83	6239.04
34	0	0.941	6868.81	6245.13
34	1	0.952	6245.49	6245.49
34	2	0.951	6246.97	6246.97
34	3	0.932	7557.43	6241.62
34	4	0.932	7559.35	6243.2
34	5	0.945	6580.03	6241.8
34	6	0.937	7172.79	6249.54
34	7	0.945	6587.8	6249.17
34	8	0.942	6795.16	6244.14
34	9	0.949	6320.86	6254.64
34	10	0.943	6721.3	6242.15
34	11	0.94	6936.13	6239.65
34	12	0.954	6244.86	6244.86
34	13	0.942	6792.03	6241.27
34	14	0.935	7321.64	6244.37
34	15	0.934	7400.95	6244.83
34	16	0.944	6651.86	6243.49
34	17	0.951	6240.18	6240.18
34	18	0.932	7555.59	6240.1
34	19	0.934	7407.46	6250.32
34	20	0.95	6241.25	6241.25
34	21	0.944	6653.65	6245.17
34	22	0.933	7477.45	6242.14
34	23	0.953	6240.63	6240.63
34	24	0.943	6741.09	6260.53
34	25	0.942	6794.39	6243.43
34	26	0.937	7162.22	6240.33
34	27	0.925	8142.8	6236.71
34	28	0.953	6246.37	6246.37
34	29	0.949	6309.15	6243.05
34	30	0.949	6309.24	6243.14
34	31	0.937	7163.41	6241.36
34	32	0.94	6938.75	6242
34	33	0.949	6308.04	6241.95
34	34	0.938	7087.29	6241.26
34	35	0.953	6242.76	6242.76
34	36	0.952	6243.46	6243.46
34	37	0.936	7245.62	6245.94
34	38	0.942	6800.07	6248.66
34	39	0.943	6719.76	6240.72
34	40	0.955	6239.95	6239.95
34	41	0.942	6795.25	6244.23
34	42	0.941	6864.03	6240.79
34	43	0.942	6806.01	6254.11
34	44	0.942	6801.33	6249.81
34	45	0.919	8702.1	6245.16
34	46	0.928	7892.93	6244.28
34	47	0.941	6865.18	6241.83
34	48	0.954	6247.64	6247.64
34	49	0.944	6655.38	6246.79
34	50	0.952	6249.81	6249.81
34	51	0.924	8238.02	6241.75
34	52	0.943	6724.68	6245.29
34	53	0.958	6245.67	6245.67
34	54	0.936	7241.69	6242.56
34	55	0.953	6242.69	6242.69
34	56	0.945	6589.99	6251.25
34	57	0.936	7238.65	6239.94
34	58	0.943	6726.18	6246.68
34	59	0.945	6578.74	6240.57
34	60	0.956	6244.71	6244.71
34	61	0.926	8069.35	6247.59
34	62	0.948	6380.94	6247.87
34	63	0.938	7086.97	6240.98
34	64	0.948	6378.16	6245.15
34	65	0.934	7417.6	6258.88
34	66	0.95	6247.93	6247.93
34	67	0.946	6511.16	6242.14
34	68	0.939	7013.65	6242.58
34	69	0.922	8416.83	6240.53
34	70	0.951	6239.69	6239.69
34	71	0.949	6308.55	6242.46
34	72	0.951	6254	6254
34	73	0.942	6791.38	6240.66
34	74	0.94	6937.12	6240.53
34	75	0.954	6246.67	6246.67
34	76	0.953	6244.15	6244.15
34	77	0.95	6256.38	6256.38
34	78	0.951	6242.01	6242.01
34	79	0.956	6240.24	6240.24
35	0	0.93	7724.12	6243.71
35	1	0.938	7088.72	6242.52
35	2	0.945	6582.64	6244.28
35	3	0.938	7088.09	6241.97
35	4	0.947	6443.52	6242.91
35	5	0.945	6578.62	6240.46
35	6	0.955	6249.33	6249.33
35	7	0.94	6942.03	6244.95
35	8	0.947	6447.05	6246.33
35	9	0.951	6248.37	6248.37
35	10	0.949	6307.14	6241.06
35	11	0.939	7013.07	6242.07
35	12	0.95	6241.64	6241.64
35	13	0.944	6651.67	6243.3
35	14	0.943	6722.06	6242.86
35	15	0.948	6376.31	6243.34
35	16	0.942	6795.13	6244.11
35	17	0.944	6647.31	6239.21
35	18	0.946	6509.75	6240.79
35	19	0.935	7325.82	6247.93
35	20	0.947	6441.4	6240.85
35	21	0.941	6868.51	6244.86
35	22	0.939	7011.54	6240.7
35	23	0.94	6936.65	6240.11
35	24	0.94	6962.98	6263.79
35	25	0.935	7318.72	6241.88
35	26	0.957	6240.66	6240.66
35	27	0.951	6241.89	6241.89
35	28	0.938	7088.17	6242.04
35	29	0.941	6867.81	6244.22
35	30	0.932	7558.79	6242.74
35	31	0.951	6240.28	6240.28
35	32	0.954	6245.75	6245.75
35	33	0.94	6938.85	6242.09
35	34	0.954	6241.06	6241.06
35	35	0.938	7087.44	6241.4
35	36	0.933	7475.53	6240.54
35	37	0.939	7016.12	6244.78
35	38	0.954	6249.16	6249.16
35	39	0.93	7719.26	6239.78
35	40	0.941	6864.26	6240.99
35	41	0.943	6724.76	6245.37
35	42	0.937	7166.04	6243.66
35	43	0.94	6946.26	6248.75
35	44	0.947	6447.06	6246.34
35	45	0.948	6378.02	6245.01
35	46	0.949	6310.42	6244.31
35	47	0.951	6243.39	6243.39
35	48	0.947	6441.26	6240.72
35	49	0.949	6315.43	6249.27
35	50	0.953	6246.56	6246.56
35	51	0.952	6241.92	6241.92
35	52	0.947	6441.64	6241.08
35	53	0.945	6579.87	6241.65
35	54	0.944	6652.74	6244.31
35	55	0.934	7396.99	6241.48
35	56	0.945	6584.67	6246.2
35	57	0.951	6241.96	6241.96
35	58	0.932	7563.53	6246.66
35	59	0.941	6863.04	6239.89
35	60	0.932	7559.9	6243.66
35	61	0.95	6247.84	6247.84
35	62	0.942	6798.92	6247.59
35	63	0.932	7554.38	6239.1
35	64	0.94	6943.92	6246.65
35	65	0.954	6257.89	6257.89
35	66	0.936	7242.3	6243.08
35	67	0.953	6241.63	6241.63
35	68	0.938	7089.02	6242.78
35	69	0.947	6442.75	6242.16
35	70	0.945	6575.51	6237.52
35	71	0.948	6375.53	6242.58
35	72	0.946	6519.54	6250.17
35	73	0.953	6241.28	6241.28
35	74	0.948	6374.97	6242.02
35	75	0.939	7016.96	6245.53
35	76	0.94	6938.87	6242.11
35	77	0.941	6872.08	6248.11
35	78	0.948	6372.99	6240.08
35	79	0.948	6373.78	6240.86
36	0	0.947	6441	6240.47
36	1	0.951	6239.92	6239.92
36	2	0.948	6375.15	6242.2
36	3	0.949	6306.82	6240.74
36	4	0.93	7725.76	6245.03
36	5	0.93	7721.14	6241.3
36	6	0.94	6942.59	6245.45
36	7	0.937	7165	6242.75
36	8	0.948	6381.22	6248.15
36	9	0.944	6649.55	6241.31
36	10	0.939	7012.54	6241.59
36	11	0.941	6866.76	6243.27
36	12	0.928	7886.55	6239.22
36	13	0.946	6513.18	6244.08
36	14	0.939	7011.31	6240.49
36	15	0.938	7089.67	6243.36
36	16	0.96	6243.77	6243.77
36	17	0.942	6789.81	6239.23
36	18	0.94	6939.33	6242.52
36	19	0.941	6868.92	6245.23
36	20	0.946	6509.33	6240.39
36	21	0.932	7560.61	6244.25
36	22	0.927	7974.27	6240.97
36	23	0.937	7161.6	6239.79
36	24	0.952	6259.6	6259.6
36	25	0.949	6306.63	6240.56
36	26	0.94	6937.07	6240.49
36	27	0.936	7243.98	6244.53
36	28	0.929	7802.47	6239.55
36	29	0.946	6512.17	6243.11
36	30	0.939	7014.61	6243.43
36	31	0.925	8146.33	6239.41
36	32	0.944	6655.15	6246.57
36	33	0.93	7725.14	6244.53
36	34	0.946	6509.67	6240.71
36	35	0.939	7011.25	6240.44
36	36	0.947	6440.71	6240.18
36	37	0.944	6651.01	6242.69
36	38	0.943	6724.12	6244.77
36	39	0.936	7238.83	6240.09
36	40	0.938	7086.46	6240.53
36	41	0.942	6796.98	6245.82
36	42	0.93	7723.9	6243.53
36	43	0.937	7166.25	6243.84
36	44	0.952	6245.37	6245.37
36	45	0.952	6243.52	6243.52
36	46	0.926	8065.53	6244.63
36	47	0.946	6511.95	6242.9
36	48	0.945	6578.11	6239.98
36	49	0.94	6945.36	6247.95
36	50	0.937	7164.21	6242.06
36	51	0.934	7396.07	6240.7
36	52	0.921	8505.76	6238.4
36	53	0.949	6304.6	6238.55
36	54	0.964	6245.48	6245.48
36	55	0.957	6240.75	6240.75
36	56	0.942	6797.55	6246.33
36	57	0.945	6580.43	6242.18
36	58	0.95	6245.02	6245.02
36	59	0.944	6651.96	6243.58
36	60	0.93	7722.51	6242.4
36	61	0.947	6446.56	6245.85
36	62	0.947	6448.8	6248.03
36	63	0.932	7554.44	6239.15
36	64	0.956	6247.02	6247.02
36	65	0.936	7251.66	6251.15
36	66	0.941	6864.13	6240.87
36	67	0.937	7162.76	6240.8
36	68	0.938	7090.65	6244.23
36	69	0.951	6244.1	6244.1
36	70	0.924	8233.2	6238.1
36	71	0.939	7010.71	6239.96
36	72	0.944	6653.34	6244.87
36	73	0.95	6241.31	6241.31
36	74	0.951	6242.33	6242.33
36	75	0.944	6651.71	6243.35
36	76	0.938	7086.22	6240.32
36	77	0.943	6717.97	6239.05
36	78	0.935	7316.79	6240.23
36	79	0.935	7317.4	6240.75
37	0	0.945	6577	6238.93
37	1	0.94	6934.59	6238.26
37	2	0.935	7317.05	6240.45
37	3	0.946	6508.1	6239.21
37	4	0.928	7894.59	6245.59
37	5	0.942	6792.33	6241.54
37	6	0.941	6866.16	6242.72
37	7	0.943	6722.81	6243.55
37	8	0.95	6247.18	6247.18
37	9	0.947	6440.95	6240.41
37	10	0.936	7243.3	6243.94
37	11	0.937	7163.09	6241.09
37	12	0.945	6577.11	6239.03
37	13	0.948	6375.87	6242.9
37	14	0.95	6240.11	6240.11
37	15	0.934	7398.98	6243.16
37	16	0.941	6866.25	6242.81
37	17	0.941	6863.23	6240.06
37	18	0.944	6651.92	6243.54
37	19	0.938	7088.79	6242.58
37	20	0.938	7085.69	6239.85
37	21	0.925	8152.56	6244.18
37	22	0.932	7558.24	6242.29
37	23	0.944	6647.96	6239.82
37	24	0.95	6250.82	6250.82
37	25	0.944	6648.09	6239.95
37	26	0.94	6936.56	6240.03
37	27	0.936	7241.51	6242.4
37	28	0.954	6240.81	6240.81
37	29	0.932	7557.89	6242
37	30	0.953	6243.61	6243.61
37	31	0.941	6862.41	6239.32
37	32	0.942	6793.56	6242.67
37	33	0.948	6379.53	6246.49
37	34	0.938	7086.3	6240.39
37	35	0.938	7086.23	6240.33
37	36	0.936	7239.18	6240.39
37	37	0.942	6793.14	6242.29
37	38	0.942	6791.64	6240.9
37	39	0.933	7476.3	6241.19
37	40	0.94	6937.05	6240.47
37	41	0.963	6245.53	6245.53
37	42	0.938	7089.86	6243.53
37	43	0.939	7013.75	6242.67
37	44	0.939	7013.18	6242.16
37	45	0.958	6240.29	6240.29
37	46	0.951	6243.69	6243.69
37	47	0.94	6938.12	6241.43
37	48	0.947	6443.86	6243.23
37	49	0.937	7166.87	6244.38
37	50	0.937	7162.47	6240.55
37	51	0.927	7973.41	6240.3
37	52	0.932	7558.74	6242.7
37	53	0.94	6935.73	6239.28
37	54	0.949	6309.69	6243.59
