0.9
1	23817.8
2	23817.8
3	23817.8
4	23817.8
5	23817.8
6	23817.8
7	23817.8
8	23817.8
9	23817.8
10	23788.9
11	23788.9
12	23788.9
13	23788.9
14	23788.9
15	23644.7
16	23644.7
17	23612.5
18	23612.5
19	23578.3
20	23551.9
21	23524.3
22	23505.3
23	23465.8
24	23440.4
25	23391.2
26	23325.3
27	23301.3
28	23250.9
29	23242.2
30	23187.3
31	23175.3
32	23139.3
33	23085.2
34	23065
35	23059.8
36	23024.8
37	23018.1
38	23006.1
39	22989.8
40	22980
41	22971.8
42	22960.1
43	22953.3
44	22949.3
45	22947.7
46	22934.1
47	22933.2
48	22922.4
49	22922.4
50	22922.3
51	22918.5
52	22916.1
53	22916.1
54	22916.1
55	22916.1
56	22915.1
57	22909.6
58	22909.6
59	22902.8
60	22896.9
61	22896.9
62	22896.3
63	22886.9
64	22886.9
65	22886.9
66	22884.6
67	22884.6
68	22884.6
69	22884.6
70	22884.6
71	22884.6
72	22884.6
73	22884.6
74	22884.6
75	22884.4
76	22884.4
77	22882.3
78	22881.3
79	22881.3
80	22881.3
81	22881.3
82	22881.3
83	22881.3
84	22881.3
85	22881.3
86	22881.3
87	22880.9
88	22880.9
89	22880.9
90	22880.9
91	22880.9
92	22880.9
93	22880.9
94	22880.9
95	22880.9
96	22880.9
97	22880.9
98	22880.9
99	22880.9
100	22880.9
22880.9


